"Border","Sector","State","Year","Identity","no_of_arrest","Latitude","Longitude","City"
"Coast","All","SC","2002","mexican",10137,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2002","mexican",10137,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2002","mexican",1059,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2002","mexican",1059,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2002","mexican",421,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2002","mexican",421,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2002","mexican",1125,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2002","mexican",1125,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2002","mexican",1125,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2002","mexican",1125,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2002","mexican",1068,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2002","mexican",1068,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2002","mexican",1068,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2002","mexican",1199,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2002","mexican",49,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2002","mexican",1006,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2002","mexican",1006,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2002","mexican",1006,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2002","mexican",168,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2002","mexican",168,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2002","mexican",168,40.7056258,-73.97968,"New York"
"North","All","ME","2002","mexican",6095,45.2185133,-69.0148656,"Maine"
"North","All","NH","2002","mexican",6095,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2002","mexican",6095,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2002","mexican",6095,40.7056258,-73.97968,"New York"
"North","All","PA","2002","mexican",6095,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2002","mexican",6095,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2002","mexican",6095,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2002","mexican",6095,39.7662195,-86.441277,"Indiana"
"North","All","IL","2002","mexican",6095,39.739318,-89.504139,"Illinois"
"North","All","WI","2002","mexican",6095,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2002","mexican",6095,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2002","mexican",6095,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2002","mexican",6095,46.6797995,-110.044783,"Montana"
"North","All","ID","2002","mexican",6095,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2002","mexican",6095,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2002","mexican",10321,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2002","mexican",64169,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2002","mexican",107411,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2002","mexican",91655,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2002","mexican",91655,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2002","mexican",77815,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2002","mexican",78588,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2002","mexican",99551,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2002","mexican",329991,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2002","mexican",42260,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2002","mexican",42260,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2002","mexican",901761,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2002","mexican",901761,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2002","mexican",901761,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2002","mexican",901761,31.1693363,-100.0768425,"Texas"
"United States","","USA","2002","mexican",917993,NA,NA,NA
"Coast","Livermore","CA","2003","all",3565,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2003","all",5931,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2003","all",5931,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2003","all",5931,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2003","all",5931,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2003","all",5151,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2003","all",5151,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2003","all",5151,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2003","all",5151,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2003","all",1688,NA,NA,NA
"Coast","All","PR","2003","all",16335,NA,NA,NA
"Coast","All","LA","2003","all",16335,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2003","all",16335,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2003","all",16335,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2003","all",16335,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2003","all",16335,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2003","all",16335,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2003","all",16335,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2003","all",1380,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2003","all",1380,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2003","all",564,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2003","all",564,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2003","all",2345,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2003","all",2345,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2003","all",2345,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2003","all",2345,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2003","all",1223,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2003","all",1223,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2003","all",1223,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2003","all",1406,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2003","all",292,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2003","all",992,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2003","all",992,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2003","all",992,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2003","all",1955,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2003","all",1955,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2003","all",1955,40.7056258,-73.97968,"New York"
"North","All","ME","2003","all",10157,45.2185133,-69.0148656,"Maine"
"North","All","NH","2003","all",10157,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2003","all",10157,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2003","all",10157,40.7056258,-73.97968,"New York"
"North","All","PA","2003","all",10157,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2003","all",10157,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2003","all",10157,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2003","all",10157,39.7662195,-86.441277,"Indiana"
"North","All","IL","2003","all",10157,39.739318,-89.504139,"Illinois"
"North","All","WI","2003","all",10157,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2003","all",10157,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2003","all",10157,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2003","all",10157,46.6797995,-110.044783,"Montana"
"North","All","ID","2003","all",10157,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2003","all",10157,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2003","all",10319,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2003","all",50145,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2003","all",92099,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2003","all",88816,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2003","all",88816,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2003","all",70521,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2003","all",77749,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2003","all",111515,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2003","all",347263,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2003","all",56638,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2003","all",56638,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2003","all",905065,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2003","all",905065,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2003","all",905065,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2003","all",905065,31.1693363,-100.0768425,"Texas"
"United States","","USA","2003","all",931557,NA,NA,NA
"Coast","Livermore","CA","2003","mexican",3382,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2003","mexican",2481,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2003","mexican",2481,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2003","mexican",2481,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2003","mexican",2481,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2003","mexican",4352,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2003","mexican",4352,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2003","mexican",4352,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2003","mexican",4352,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2003","mexican",0,NA,NA,NA
"Coast","All","PR","2003","mexican",10215,NA,NA,NA
"Coast","All","LA","2003","mexican",10215,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2003","mexican",10215,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2003","mexican",10215,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2003","mexican",10215,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2003","mexican",10215,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2003","mexican",10215,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2003","mexican",10215,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2003","mexican",754,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2003","mexican",754,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2003","mexican",218,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2003","mexican",218,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2003","mexican",1672,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2003","mexican",1672,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2003","mexican",1672,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2003","mexican",1672,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2003","mexican",1009,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2003","mexican",1009,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2003","mexican",1009,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2003","mexican",1153,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2003","mexican",52,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2003","mexican",839,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2003","mexican",839,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2003","mexican",839,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2003","mexican",250,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2003","mexican",250,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2003","mexican",250,40.7056258,-73.97968,"New York"
"North","All","ME","2003","mexican",5947,45.2185133,-69.0148656,"Maine"
"North","All","NH","2003","mexican",5947,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2003","mexican",5947,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2003","mexican",5947,40.7056258,-73.97968,"New York"
"North","All","PA","2003","mexican",5947,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2003","mexican",5947,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2003","mexican",5947,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2003","mexican",5947,39.7662195,-86.441277,"Indiana"
"North","All","IL","2003","mexican",5947,39.739318,-89.504139,"Illinois"
"North","All","WI","2003","mexican",5947,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2003","mexican",5947,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2003","mexican",5947,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2003","mexican",5947,46.6797995,-110.044783,"Montana"
"North","All","ID","2003","mexican",5947,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2003","mexican",5947,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2003","mexican",9477,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2003","mexican",45779,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2003","mexican",91116,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2003","mexican",86097,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2003","mexican",86097,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2003","mexican",62734,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2003","mexican",62830,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2003","mexican",109919,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2003","mexican",341971,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2003","mexican",55927,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2003","mexican",55927,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2003","mexican",865850,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2003","mexican",865850,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2003","mexican",865850,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2003","mexican",865850,31.1693363,-100.0768425,"Texas"
"United States","","USA","2003","mexican",882012,NA,NA,NA
"Coast","Livermore","CA","2004","all",1850,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2004","all",4602,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2004","all",4602,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2004","all",4602,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2004","all",4602,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2004","all",2889,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2004","all",2889,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2004","all",2889,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2004","all",2889,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2004","all",1813,NA,NA,NA
"Coast","All","PR","2004","all",11154,NA,NA,NA
"Coast","All","LA","2004","all",11154,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2004","all",11154,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2004","all",11154,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2004","all",11154,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2004","all",11154,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2004","all",11154,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2004","all",11154,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2004","all",1354,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2004","all",1354,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2004","all",671,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2004","all",671,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2004","all",1912,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2004","all",1912,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2004","all",1912,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2004","all",1912,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2004","all",1225,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2004","all",1225,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2004","all",1225,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2004","all",986,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2004","all",263,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2004","all",847,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2004","all",847,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2004","all",847,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2004","all",2701,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2004","all",2701,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2004","all",2701,40.7056258,-73.97968,"New York"
"North","All","ME","2004","all",9959,45.2185133,-69.0148656,"Maine"
"North","All","NH","2004","all",9959,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2004","all",9959,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2004","all",9959,40.7056258,-73.97968,"New York"
"North","All","PA","2004","all",9959,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2004","all",9959,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2004","all",9959,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2004","all",9959,39.7662195,-86.441277,"Indiana"
"North","All","IL","2004","all",9959,39.739318,-89.504139,"Illinois"
"North","All","WI","2004","all",9959,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2004","all",9959,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2004","all",9959,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2004","all",9959,46.6797995,-110.044783,"Montana"
"North","All","ID","2004","all",9959,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2004","all",9959,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2004","all",10530,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2004","all",53794,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2004","all",74467,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2004","all",104399,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2004","all",104399,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2004","all",74706,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2004","all",92947,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2004","all",138608,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2004","all",491771,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2004","all",98060,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2004","all",98060,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2004","all",1139282,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2004","all",1139282,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2004","all",1139282,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2004","all",1139282,31.1693363,-100.0768425,"Texas"
"United States","","USA","2004","all",1160395,NA,NA,NA
"Coast","Livermore","CA","2004","mexican",1753,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2004","mexican",2007,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2004","mexican",2007,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2004","mexican",2007,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2004","mexican",2007,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2004","mexican",2280,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2004","mexican",2280,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2004","mexican",2280,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2004","mexican",2280,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2004","mexican",3,NA,NA,NA
"Coast","All","PR","2004","mexican",6043,NA,NA,NA
"Coast","All","LA","2004","mexican",6043,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2004","mexican",6043,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2004","mexican",6043,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2004","mexican",6043,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2004","mexican",6043,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2004","mexican",6043,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2004","mexican",6043,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2004","mexican",759,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2004","mexican",759,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2004","mexican",240,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2004","mexican",240,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2004","mexican",1353,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2004","mexican",1353,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2004","mexican",1353,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2004","mexican",1353,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2004","mexican",1011,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2004","mexican",1011,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2004","mexican",1011,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2004","mexican",844,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2004","mexican",89,45.2185133,-69.0148656,"Maine"
"North","Spokane","MT","2004","mexican",742,46.6797995,-110.044783,"Montana"
"North","Spokane","ID","2004","mexican",742,45.4945756,-114.1424303,"Idaho"
"North","Spokane","WA","2004","mexican",742,38.8993487,-77.0145665,"Washington"
"North","Swanton","NH","2004","mexican",457,44.0012306,-71.5799231,"New Hampshire"
"North","Swanton","VT","2004","mexican",457,43.8717545,-72.4477828,"Vermont"
"North","Swanton","NY","2004","mexican",457,40.7056258,-73.97968,"New York"
"North","All","ME","2004","mexican",5495,45.2185133,-69.0148656,"Maine"
"North","All","NH","2004","mexican",5495,44.0012306,-71.5799231,"New Hampshire"
"North","All","VT","2004","mexican",5495,43.8717545,-72.4477828,"Vermont"
"North","All","NY","2004","mexican",5495,40.7056258,-73.97968,"New York"
"North","All","PA","2004","mexican",5495,40.9945928,-77.6046984,"Pennsylvania"
"North","All","OH","2004","mexican",5495,40.1903624,-82.6692525,"Ohio"
"North","All","MI","2004","mexican",5495,44.9435598,-86.4158049,"Michigan"
"North","All","IN","2004","mexican",5495,39.7662195,-86.441277,"Indiana"
"North","All","IL","2004","mexican",5495,39.739318,-89.504139,"Illinois"
"North","All","WI","2004","mexican",5495,44.7862968,-89.8267049,"Wisconsin"
"North","All","MN","2004","mexican",5495,46.4418595,-93.3655146,"Minnesota"
"North","All","ND","2004","mexican",5495,47.4678819,-100.3022655,"North Dakota"
"North","All","MT","2004","mexican",5495,46.6797995,-110.044783,"Montana"
"North","All","ID","2004","mexican",5495,45.4945756,-114.1424303,"Idaho"
"North","All","WA","2004","mexican",5495,38.8993487,-77.0145665,"Washington"
"Southwest","Big Bend","TX","2004","mexican",9736,31.1693363,-100.0768425,"Texas"
"Southwest","Del Rio","TX","2004","mexican",43931,31.1693363,-100.0768425,"Texas"
"Southwest","El Centro","CA","2004","mexican",73741,37.2718745,-119.2704153,"California"
"Southwest","El Paso","NM","2004","mexican",100842,34.1662325,-106.0260685,"New Mexico"
"Southwest","El Paso","TX","2004","mexican",100842,31.1693363,-100.0768425,"Texas"
"Southwest","Laredo","TX","2004","mexican",62220,31.1693363,-100.0768425,"Texas"
"Southwest","Rio Grande Valley","TX","2004","mexican",66521,31.1693363,-100.0768425,"Texas"
"Southwest","San Diego","CA","2004","mexican",136847,37.2718745,-119.2704153,"California"
"Southwest","Tucson","AZ","2004","mexican",482990,34.1682185,-111.930907,"Arizona"
"Southwest","Yuma","CA","2004","mexican",96640,37.2718745,-119.2704153,"California"
"Southwest","Yuma","AZ","2004","mexican",96640,34.1682185,-111.930907,"Arizona"
"Southwest","All","CA","2004","mexican",1073468,37.2718745,-119.2704153,"California"
"Southwest","All","AZ","2004","mexican",1073468,34.1682185,-111.930907,"Arizona"
"Southwest","All","NM","2004","mexican",1073468,34.1662325,-106.0260685,"New Mexico"
"Southwest","All","TX","2004","mexican",1073468,31.1693363,-100.0768425,"Texas"
"United States","","USA","2004","mexican",1085006,NA,NA,NA
"Coast","Livermore","CA","2005","all",114,37.2718745,-119.2704153,"California"
"Coast","Miami","FL","2005","all",7245,27.9757279,-83.8330166,"Florida"
"Coast","Miami","GA","2005","all",7245,32.6781248,-83.2229757,"Georgia"
"Coast","Miami","SC","2005","all",7245,33.62505,-80.9470381,"South Carolina"
"Coast","Miami","NC","2005","all",7245,35.2145629,-79.8912675,"North Carolina"
"Coast","New Orleans","LA","2005","all",1358,30.9733766,-91.4299097,"Louisiana"
"Coast","New Orleans","AL","2005","all",1358,32.6010112,-86.6807365,"Alabama"
"Coast","New Orleans","MS","2005","all",1358,32.5851062,-89.8772196,"Mississippi"
"Coast","New Orleans","FL","2005","all",1358,27.9757279,-83.8330166,"Florida"
"Coast","Ramey","PR","2005","all",1619,NA,NA,NA
"Coast","All","PR","2005","all",10336,NA,NA,NA
"Coast","All","LA","2005","all",10336,30.9733766,-91.4299097,"Louisiana"
"Coast","All","AL","2005","all",10336,32.6010112,-86.6807365,"Alabama"
"Coast","All","MS","2005","all",10336,32.5851062,-89.8772196,"Mississippi"
"Coast","All","FL","2005","all",10336,27.9757279,-83.8330166,"Florida"
"Coast","All","GA","2005","all",10336,32.6781248,-83.2229757,"Georgia"
"Coast","All","SC","2005","all",10336,33.62505,-80.9470381,"South Carolina"
"Coast","All","NC","2005","all",10336,35.2145629,-79.8912675,"North Carolina"
"North","Blaine","WA","2005","all",1001,38.8993487,-77.0145665,"Washington"
"North","Blaine","OR","2005","all",1001,44.1419049,-120.5380993,"Oregon"
"North","Buffalo","NY","2005","all",400,40.7056258,-73.97968,"New York"
"North","Buffalo","PA","2005","all",400,40.9945928,-77.6046984,"Pennsylvania"
"North","Detroit","OH","2005","all",1793,40.1903624,-82.6692525,"Ohio"
"North","Detroit","MI","2005","all",1793,44.9435598,-86.4158049,"Michigan"
"North","Detroit","IN","2005","all",1793,39.7662195,-86.441277,"Indiana"
"North","Detroit","IL","2005","all",1793,39.739318,-89.504139,"Illinois"
"North","Grand Forks","WI","2005","all",754,44.7862968,-89.8267049,"Wisconsin"
"North","Grand Forks","MN","2005","all",754,46.4418595,-93.3655146,"Minnesota"
"North","Grand Forks","ND","2005","all",754,47.4678819,-100.3022655,"North Dakota"
"North","Havre","MT","2005","all",948,46.6797995,-110.044783,"Montana"
"North","Houlton","ME","2005","all",233,45.2185133,-69.0148656,"Maine"
