"","Year","Category","Currency","Value"
"5305",2009-02-20,"SDRs","INR","0.06"
"5306",2009-02-13,"SDRs","INR","0.06"
"5307",2009-02-06,"SDRs","INR","0.15"
"5308",2009-01-30,"SDRs","INR","0.15"
"5309",2009-01-23,"SDRs","INR","0.15"
"5310",2009-01-16,"SDRs","INR","0.13"
"5311",2009-01-09,"SDRs","INR","0.13"
"5312",2009-01-02,"SDRs","INR","0.13"
"5313",2008-12-26,"SDRs","INR","0.13"
"5314",2008-12-19,"SDRs","INR","0.13"
"5315",2008-12-12,"SDRs","INR","0.13"
"5316",2008-12-05,"SDRs","INR","0.13"
"5317",2008-11-28,"SDRs","INR","0.13"
"5318",2008-11-21,"SDRs","INR","0.13"
"5319",2008-11-14,"SDRs","INR","0.13"
"5320",2008-11-07,"SDRs","INR","0.41"
"5321",2008-10-31,"SDRs","INR","0.43"
"5322",2008-10-24,"SDRs","INR","0.43"
"5323",2008-10-17,"SDRs","INR","0.17"
"5324",2008-10-10,"SDRs","INR","0.17"
"5325",2008-10-03,"SDRs","INR","0.17"
"5326",2008-09-26,"SDRs","INR","0.17"
"5327",2008-09-19,"SDRs","INR","0.17"
"5328",2008-09-12,"SDRs","INR","0.16"
"5329",2008-09-05,"SDRs","INR","0.16"
"5330",2008-08-29,"SDRs","INR","0.16"
"5331",2008-08-22,"SDRs","INR","0.16"
"5332",2008-08-15,"SDRs","INR","0.16"
"5333",2008-08-08,"SDRs","INR","0.46"
"5334",2008-08-01,"SDRs","INR","0.47"
"5335",2008-07-25,"SDRs","INR","0.47"
"5336",2008-07-18,"SDRs","INR","0.47"
"5337",2008-07-11,"SDRs","INR","0.47"
"5338",2008-07-04,"SDRs","INR","0.48"
"5339",2008-06-27,"SDRs","INR","0.47"
"5340",2008-06-20,"SDRs","INR","0.47"
"5341",2008-06-13,"SDRs","INR","0.47"
"5342",2008-06-06,"SDRs","INR","0.47"
"5343",2008-05-30,"SDRs","INR","0.47"
"5344",2008-05-23,"SDRs","INR","0.47"
"5345",2008-05-16,"SDRs","INR","0.47"
"5346",2008-05-09,"SDRs","INR","0.75"
"5347",2008-05-02,"SDRs","INR","0.74"
"5348",2008-04-25,"SDRs","INR","0.73"
"5349",2008-04-18,"SDRs","INR","0.74"
"5350",2008-04-11,"SDRs","INR","0.74"
"5351",2008-04-04,"SDRs","INR","0.74"
"5352",2008-03-28,"SDRs","INR","0.74"
"5353",2008-03-21,"SDRs","INR","0.74"
"5354",2008-03-14,"SDRs","INR","0.01"
"5355",2008-03-07,"SDRs","INR","0.01"
"5356",2008-02-29,"SDRs","INR","0.01"
"5357",2008-02-22,"SDRs","INR","0.01"
"5358",2008-02-15,"SDRs","INR","0.01"
"5359",2008-02-08,"SDRs","INR","0.37"
"5360",2008-02-01,"SDRs","INR","0.36"
"5361",2008-01-25,"SDRs","INR","0.36"
"5362",2008-01-18,"SDRs","INR","0.13"
"5363",2008-01-11,"SDRs","INR","0.13"
"5364",2008-01-04,"SDRs","INR","0.13"
"5365",2007-12-28,"SDRs","INR","0.13"
"5366",2007-12-21,"SDRs","INR","0.13"
"5367",2007-12-14,"SDRs","INR","0.13"
"5368",2007-12-07,"SDRs","INR","0.13"
"5369",2007-11-30,"SDRs","INR","0.13"
"5370",2007-11-23,"SDRs","INR","0.13"
"5371",2007-11-16,"SDRs","INR","0.13"
"5372",2007-11-09,"SDRs","INR","0.52"
"5373",2007-11-02,"SDRs","INR","0.52"
"5374",2007-10-26,"SDRs","INR","0.52"
"5375",2007-10-19,"SDRs","INR","0.52"
"5376",2007-10-12,"SDRs","INR","0.08"
"5377",2007-10-05,"SDRs","INR","0.08"
"5378",2007-09-28,"SDRs","INR","0.08"
"5379",2007-09-21,"SDRs","INR","0.08"
"5380",2007-09-14,"SDRs","INR","0.08"
"5381",2007-09-07,"SDRs","INR","0.08"
"5382",2007-08-31,"SDRs","INR","0.09"
"5383",2007-08-24,"SDRs","INR","0.09"
"5384",2007-08-17,"SDRs","INR","0.09"
"5385",2007-08-10,"SDRs","INR","0.04"
"5386",2007-08-03,"SDRs","INR","0.49"
"5387",2007-07-27,"SDRs","INR","0.49"
"5388",2007-07-20,"SDRs","INR","0.06"
"5389",2007-07-13,"SDRs","INR","0.06"
"5390",2007-07-06,"SDRs","INR","0.06"
"5391",2007-06-29,"SDRs","INR","0.06"
"5392",2007-06-22,"SDRs","INR","0.06"
"5393",2007-06-15,"SDRs","INR","0.06"
"5394",2007-06-08,"SDRs","INR","0.06"
"5395",2007-06-01,"SDRs","INR","0.06"
"5396",2007-05-25,"SDRs","INR","0.06"
"5397",2007-05-18,"SDRs","INR","0.06"
"5398",2007-05-11,"SDRs","INR","0.06"
"5399",2007-05-04,"SDRs","INR","0.44"
"5400",2007-04-27,"SDRs","INR","0.45"
"5401",2007-04-20,"SDRs","INR","0.08"
"5402",2007-04-13,"SDRs","INR","0.08"
"5403",2007-04-06,"SDRs","INR","0.08"
"5404",2007-03-30,"SDRs","INR","0.08"
"5405",2007-03-23,"SDRs","INR","0.08"
"5406",2007-03-16,"SDRs","INR","0.08"
"5407",2007-03-09,"SDRs","INR","0.08"
"5408",2007-03-02,"SDRs","INR","0.08"
"5409",2007-02-23,"SDRs","INR","0.08"
"5410",2007-02-16,"SDRs","INR","0.08"
"5411",2007-02-09,"SDRs","INR","0.08"
"5412",2007-02-02,"SDRs","INR","0.44"
"5413",2007-01-26,"SDRs","INR","0.44"
"5414",2007-01-19,"SDRs","INR","0.04"
"5415",2007-01-12,"SDRs","INR","0.04"
"5416",2007-01-05,"SDRs","INR","0.04"
"5417",2006-12-29,"SDRs","INR","0.04"
"5418",2006-12-22,"SDRs","INR","0.04"
"5419",2006-12-15,"SDRs","INR","0.04"
"5420",2006-12-08,"SDRs","INR","0.04"
"5421",2006-12-01,"SDRs","INR","0.04"
"5422",2006-11-24,"SDRs","INR","0.04"
"5423",2006-11-17,"SDRs","INR","0.04"
"5424",2006-11-10,"SDRs","INR","0.04"
"5425",2006-11-03,"SDRs","INR","0.33"
"5426",2006-10-27,"SDRs","INR","0.33"
"5427",2006-10-20,"SDRs","INR","0.06"
"5428",2006-10-13,"SDRs","INR","0.06"
"5429",2006-10-06,"SDRs","INR","0.06"
"5430",2006-09-29,"SDRs","INR","0.06"
"5431",2006-09-22,"SDRs","INR","0.06"
"5432",2006-09-15,"SDRs","INR","0.06"
"5433",2006-09-08,"SDRs","INR","0.06"
"5434",2006-09-01,"SDRs","INR","0.06"
"5435",2006-08-25,"SDRs","INR","0.06"
"5436",2006-08-18,"SDRs","INR","0.06"
"5437",2006-08-11,"SDRs","INR","0.06"
"5438",2006-08-04,"SDRs","INR","0.33"
"5439",2006-07-28,"SDRs","INR","0.33"
"5440",2006-07-21,"SDRs","INR","0.33"
"5441",2006-07-14,"SDRs","INR","0.02"
"5442",2006-07-07,"SDRs","INR","0.02"
"5443",2006-06-30,"SDRs","INR","0.02"
"5444",2006-06-23,"SDRs","INR","0.02"
"5445",2006-06-16,"SDRs","INR","0.02"
"5446",2006-06-09,"SDRs","INR","0.02"
"5447",2006-06-02,"SDRs","INR","0.02"
"5448",2006-05-26,"SDRs","INR","0.02"
"5449",2006-05-19,"SDRs","INR","0.02"
"5450",2006-05-12,"SDRs","INR","0.02"
"5451",2006-05-05,"SDRs","INR","0.25"
"5452",2006-04-28,"SDRs","INR","0.25"
"5453",2006-04-21,"SDRs","INR","0.25"
"5454",2006-04-14,"SDRs","INR","0.12"
"5455",2006-04-07,"SDRs","INR","0.12"
"5456",2006-03-31,"SDRs","INR","0.12"
"5457",2006-03-24,"SDRs","INR","0.12"
"5458",2006-03-17,"SDRs","INR","0.12"
"5459",2006-03-10,"SDRs","INR","0.12"
"5460",2006-03-03,"SDRs","INR","0.12"
"5461",2006-02-24,"SDRs","INR","0.12"
"5462",2006-02-17,"SDRs","INR","0.12"
"5463",2006-02-10,"SDRs","INR","0.12"
"5464",2006-02-03,"SDRs","INR","0.2"
"5465",2006-01-27,"SDRs","INR","0.2"
"5466",2006-01-20,"SDRs","INR","0.2"
"5467",2006-01-13,"SDRs","INR","0.2"
"5468",2006-01-06,"SDRs","INR","0.2"
"5469",2005-12-30,"SDRs","INR","0.2"
"5470",2005-12-23,"SDRs","INR","0.2"
"5471",2005-12-16,"SDRs","INR","0.21"
"5472",2005-12-09,"SDRs","INR","0.21"
"5473",2005-12-02,"SDRs","INR","0.21"
"5474",2005-11-25,"SDRs","INR","0.21"
"5475",2005-11-18,"SDRs","INR","0.2"
"5476",2005-11-11,"SDRs","INR","0.21"
"5477",2005-11-04,"SDRs","INR","0.2"
"5478",2005-10-28,"SDRs","INR","0.2"
"5479",2005-10-21,"SDRs","INR","0.2"
"5480",2005-10-14,"SDRs","INR","0.19"
"5481",2005-10-07,"SDRs","INR","0.19"
"5482",2005-09-30,"SDRs","INR","0.19"
"5483",2005-09-23,"SDRs","INR","0.19"
"5484",2005-09-16,"SDRs","INR","0.19"
"5485",2005-09-09,"SDRs","INR","0.19"
"5486",2005-09-02,"SDRs","INR","0.2"
"5487",2005-08-26,"SDRs","INR","0.19"
"5488",2005-08-19,"SDRs","INR","0.19"
"5489",2005-08-12,"SDRs","INR","0.19"
"5490",2005-08-05,"SDRs","INR","0.18"
"5491",2005-07-29,"SDRs","INR","0.18"
"5492",2005-07-22,"SDRs","INR","0.18"
"5493",2005-07-15,"SDRs","INR","0.18"
"5494",2005-07-08,"SDRs","INR","0.18"
"5495",2005-07-01,"SDRs","INR","0.18"
"5496",2005-06-24,"SDRs","INR","0.18"
"5497",2005-06-17,"SDRs","INR","0.19"
"5498",2005-06-10,"SDRs","INR","0.19"
"5499",2005-06-03,"SDRs","INR","0.19"
"5500",2005-05-27,"SDRs","INR","0.19"
"5501",2005-05-20,"SDRs","INR","0.19"
"5502",2005-05-13,"SDRs","INR","0.19"
"5503",2005-05-06,"SDRs","INR","0.2"
"5504",2005-04-29,"SDRs","INR","0.2"
"5505",2005-04-22,"SDRs","INR","0.2"
"5506",2005-04-15,"SDRs","INR","0.2"
"5507",2005-04-08,"SDRs","INR","0.2"
"5508",2005-04-01,"SDRs","INR","0.2"
"5509",2005-03-25,"SDRs","INR","0.2"
"5510",2005-03-18,"SDRs","INR","0.2"
"5511",2005-03-11,"SDRs","INR","0.2"
"5512",2005-03-04,"SDRs","INR","0.2"
"5513",2005-02-25,"SDRs","INR","0.2"
"5514",2005-02-18,"SDRs","INR","0.2"
"5515",2005-02-11,"SDRs","INR","0.45"
"5516",2005-02-04,"SDRs","INR","0.21"
"5517",2005-01-28,"SDRs","INR","0.22"
"5518",2005-01-21,"SDRs","INR","0.22"
"5519",2005-01-14,"SDRs","INR","0.22"
"5520",2005-01-07,"SDRs","INR","0.22"
"5521",2004-12-31,"SDRs","INR","0.22"
"5522",2004-12-24,"SDRs","INR","0.22"
"5523",2004-12-17,"SDRs","INR","0.22"
"5524",2004-12-10,"SDRs","INR","0.22"
"5525",2004-12-03,"SDRs","INR","0.22"
"5526",2004-11-26,"SDRs","INR","0.22"
"5527",2004-11-19,"SDRs","INR","0.22"
"5528",2004-11-12,"SDRs","INR","0.22"
"5529",2004-11-05,"SDRs","INR","0.24"
"5530",2004-10-29,"SDRs","INR","0.24"
"5531",2004-10-22,"SDRs","INR","0.07"
"5532",2004-10-15,"SDRs","INR","0.06"
"5533",2004-10-08,"SDRs","INR","0.06"
"5534",2004-10-01,"SDRs","INR","0.06"
"5535",2004-09-24,"SDRs","INR","0.06"
"5536",2004-09-17,"SDRs","INR","0.06"
"5537",2004-09-10,"SDRs","INR","0.07"
"5538",2004-09-03,"SDRs","INR","0.07"
"5539",2004-08-27,"SDRs","INR","0.07"
"5540",2004-08-20,"SDRs","INR","0.07"
"5541",2004-08-13,"SDRs","INR","0.08"
"5542",2004-08-06,"SDRs","INR","0.08"
"5543",2004-07-30,"SDRs","INR","0.08"
"5544",2004-07-23,"SDRs","INR","0.08"
"5545",2004-07-16,"SDRs","INR","0.09"
"5546",2004-07-09,"SDRs","INR","0.08"
"5547",2004-07-02,"SDRs","INR","0.08"
"5548",2004-06-25,"SDRs","INR","0.08"
"5549",2004-06-18,"SDRs","INR","0.08"
"5550",2004-06-11,"SDRs","INR","0.08"
"5551",2004-06-04,"SDRs","INR","0.08"
"5552",2004-05-28,"SDRs","INR","0.08"
"5553",2004-05-21,"SDRs","INR","0.08"
"5554",2004-05-20,"SDRs","INR","0.08"
"5555",2004-05-14,"SDRs","INR","0.1"
"5556",2004-05-07,"SDRs","INR","0.1"
"5557",2004-04-30,"SDRs","INR","0.1"
"5558",2004-04-23,"SDRs","INR","0.1"
"5559",2004-04-16,"SDRs","INR","0.1"
"5560",2004-04-09,"SDRs","INR","0.1"
"5561",2004-04-02,"SDRs","INR","0.1"
"5562",2004-03-26,"SDRs","INR","0.1"
"5563",2004-03-19,"SDRs","INR","0.1"
"5564",2004-03-12,"SDRs","INR","0.1"
"5565",2004-03-05,"SDRs","INR","0.1"
"5566",2004-02-27,"SDRs","INR","0.1"
"5567",2004-02-20,"SDRs","INR","0.11"
"5568",2004-02-13,"SDRs","INR","0.11"
"5569",2004-02-06,"SDRs","INR","0.13"
"5570",2004-01-30,"SDRs","INR","0.13"
"5571",2004-01-23,"SDRs","INR","0.13"
"5572",2004-01-16,"SDRs","INR","0.13"
"5573",2004-01-09,"SDRs","INR","0.13"
"5574",2004-01-02,"SDRs","INR","0.13"
"5575",2003-12-26,"SDRs","INR","0.13"
"5576",2003-12-19,"SDRs","INR","0.13"
"5577",2003-12-12,"SDRs","INR","0.13"
"5578",2003-12-05,"SDRs","INR","0.13"
"5579",2003-11-28,"SDRs","INR","0.13"
"5580",2003-11-21,"SDRs","INR","0.13"
"5581",2003-11-14,"SDRs","INR","0.12"
"5582",2003-11-07,"SDRs","INR","0.16"
"5583",2003-10-31,"SDRs","INR","0.16"
"5584",2003-10-24,"SDRs","INR","0.17"
"5585",2003-10-17,"SDRs","INR","0.16"
"5586",2003-10-10,"SDRs","INR","0.17"
"5587",2003-10-03,"SDRs","INR","0.16"
"5588",2003-09-26,"SDRs","INR","0.16"
"5589",2003-09-19,"SDRs","INR","0.16"
"5590",2003-09-12,"SDRs","INR","0.16"
"5591",2003-09-05,"SDRs","INR","0.16"
"5592",2003-08-29,"SDRs","INR","0.16"
"5593",2003-08-22,"SDRs","INR","0.16"
"5594",2003-08-15,"SDRs","INR","0.08"
"5595",2003-08-08,"SDRs","INR","0.25"
"5596",2003-08-01,"SDRs","INR","0.25"
"5597",2003-07-25,"SDRs","INR","0.25"
"5598",2003-07-18,"SDRs","INR","0.25"
"5599",2003-07-11,"SDRs","INR","0.06"
"5600",2003-07-04,"SDRs","INR","0.06"
"5601",2003-06-27,"SDRs","INR","0.06"
"5602",2003-06-20,"SDRs","INR","0.06"
"5603",2003-06-13,"SDRs","INR","0.06"
"5604",2003-06-06,"SDRs","INR","0.06"
"5605",2003-05-30,"SDRs","INR","0.06"
"5606",2003-05-23,"SDRs","INR","0.06"
"5607",2003-05-16,"SDRs","INR","0.26"
"5608",2003-05-09,"SDRs","INR","0.26"
"5609",2003-05-02,"SDRs","INR","0.19"
"5610",2003-04-25,"SDRs","INR","0.19"
"5611",2003-04-18,"SDRs","INR","0.19"
"5612",2003-04-11,"SDRs","INR","0.19"
"5613",2003-04-04,"SDRs","INR","0.19"
"5614",2003-03-28,"SDRs","INR","0.19"
"5615",2003-03-21,"SDRs","INR","0.19"
"5616",2003-03-14,"SDRs","INR","0.19"
"5617",2003-03-13,"SDRs","INR","0.19"
"5618",2003-03-07,"SDRs","INR","0.19"
"5619",2003-02-28,"SDRs","INR","0.19"
"5620",2003-02-21,"SDRs","INR","0.19"
"5621",2003-02-14,"SDRs","INR","0.41"
"5622",2003-02-07,"SDRs","INR","0.33"
"5623",2003-01-31,"SDRs","INR","0.33"
"5624",2003-01-24,"SDRs","INR","0.33"
"5625",2003-01-17,"SDRs","INR","0.33"
"5626",2003-01-10,"SDRs","INR","0.33"
"5627",2003-01-03,"SDRs","INR","0.33"
"5628",2002-12-27,"SDRs","INR","0.33"
"5629",2002-12-20,"SDRs","INR","0.33"
"5630",2002-12-13,"SDRs","INR","0.33"
"5631",2002-12-06,"SDRs","INR","0.32"
"5632",2002-11-29,"SDRs","INR","0.32"
"5633",2002-11-22,"SDRs","INR","0.32"
"5634",2002-11-15,"SDRs","INR","0.57"
"5635",2002-11-08,"SDRs","INR","0.48"
"5636",2002-11-01,"SDRs","INR","0.48"
"5637",2002-10-25,"SDRs","INR","0.47"
"5638",2002-10-18,"SDRs","INR","0.47"
"5639",2002-10-11,"SDRs","INR","0.47"
"5640",2002-10-04,"SDRs","INR","0.48"
"5641",2002-09-27,"SDRs","INR","0.47"
"5642",2002-09-20,"SDRs","INR","0.47"
"5643",2002-09-13,"SDRs","INR","0.48"
"5644",2002-09-06,"SDRs","INR","0.48"
"5645",2002-08-30,"SDRs","INR","0.48"
"5646",2002-08-23,"SDRs","INR","0.48"
"5647",2002-08-16,"SDRs","INR","0.48"
"5648",2002-08-09,"SDRs","INR","0.63"
"5649",2002-08-02,"SDRs","INR","0.64"
"5650",2002-07-26,"SDRs","INR","0.47"
"5651",2002-07-19,"SDRs","INR","0.47"
"5652",2002-07-12,"SDRs","INR","0.46"
"5653",2002-07-05,"SDRs","INR","0.46"
"5654",2002-06-28,"SDRs","INR","0.47"
"5655",2002-06-21,"SDRs","INR","0.46"
"5656",2002-06-14,"SDRs","INR","0.45"
"5657",2002-06-07,"SDRs","INR","0.45"
"5658",2002-05-31,"SDRs","INR","0.45"
"5659",2002-05-24,"SDRs","INR","0.45"
"5660",2002-05-17,"SDRs","INR","0.45"
"5661",2002-05-10,"SDRs","INR","0.6"
"5662",2002-05-03,"SDRs","INR","0.6"
"5663",2002-04-26,"SDRs","INR","0.6"
"5664",2002-04-19,"SDRs","INR","0.59"
"5665",2002-04-12,"SDRs","INR","0.59"
"5666",2002-04-05,"SDRs","INR","0.51"
"5667",2002-03-29,"SDRs","INR","0.5"
"5668",2002-03-22,"SDRs","INR","0.5"
"5669",2002-03-15,"SDRs","INR","0.51"
"5670",2002-03-08,"SDRs","INR","0.51"
"5671",2002-03-01,"SDRs","INR","0.5"
"5672",2002-02-22,"SDRs","INR","0.5"
"5673",2002-02-15,"SDRs","INR","0.5"
"5674",2002-02-08,"SDRs","INR","0.25"
"5675",2002-02-01,"SDRs","INR","0.25"
"5676",2002-01-25,"SDRs","INR","0.25"
"5677",2002-01-18,"SDRs","INR","0.25"
"5678",2002-01-11,"SDRs","INR","0.25"
"5679",2002-01-04,"SDRs","INR","0.25"
"5680",2001-12-28,"SDRs","INR","0.25"
"5681",2001-12-21,"SDRs","INR","0.25"
"5682",2001-12-14,"SDRs","INR","0.25"
"5683",2001-12-07,"SDRs","INR","0.25"
"5684",2001-11-30,"SDRs","INR","0.25"
"5685",2001-11-29,"SDRs","INR","0.25"
"5686",2001-11-23,"SDRs","INR","0.25"
"5687",2001-11-16,"SDRs","INR","0.25"
"5688",2001-11-09,"SDRs","INR","0.57"
"5689",2001-11-02,"SDRs","INR","0.46"
"5690",2001-10-26,"SDRs","INR","0.46"
"5691",2001-10-19,"SDRs","INR","0.46"
"5692",2001-10-12,"SDRs","INR","0.21"
"5693",2001-10-05,"SDRs","INR","0.21"
"5694",2001-09-28,"SDRs","INR","0.21"
"5695",2001-09-21,"SDRs","INR","0.22"
"5696",2001-09-14,"SDRs","INR","0.21"
"5697",2001-09-07,"SDRs","INR","0.21"
"5698",2001-08-31,"SDRs","INR","0.21"
"5699",2001-08-24,"SDRs","INR","0.21"
"5700",2001-08-17,"SDRs","INR","0.21"
"5701",2001-08-10,"SDRs","INR","0.44"
"5702",2001-08-03,"SDRs","INR","0.44"
"5703",2001-07-27,"SDRs","INR","0.44"
"5704",2001-07-20,"SDRs","INR","0.2"
"5705",2001-07-13,"SDRs","INR","0.2"
"5706",2001-07-06,"SDRs","INR","0.2"
"5707",2001-06-29,"SDRs","INR","0.2"
"5708",2001-06-22,"SDRs","INR","0.2"
"5709",2001-06-15,"SDRs","INR","0.2"
"5710",2001-06-08,"SDRs","INR","0.2"
"5711",2001-06-01,"SDRs","INR","0.2"
"5712",2001-05-25,"SDRs","INR","0.2"
"5713",2001-05-18,"SDRs","INR","0.2"
"5714",2001-05-11,"SDRs","INR","0.46"
"5715",2001-05-04,"SDRs","INR","0.47"
"5716",2001-04-27,"SDRs","INR","0.47"
"5717",2001-04-20,"SDRs","INR","0.47"
"5718",2001-04-13,"SDRs","INR","0.46"
"5719",2001-04-06,"SDRs","INR","0.11"
"5720",2016-11-04,"SDRs","Dollar","1476"
"5721",2016-10-28,"SDRs","Dollar","1461.6"
"5722",2016-10-21,"SDRs","Dollar","1463.5"
"5723",2016-10-14,"SDRs","Dollar","1468.9"
